idx,selected,selection_category,selection_rank,load_stratum,contrast_level,topology_id,topology_name,physical_topology_name,mask_name,mask_family,seed,n_nodes,n_edges,p,edge_json,input_mask_json,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,coord_load_distribution,edge_load_distribution,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_masked,condition_number_D_masked_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,edge_M_mean,edge_M_gini,edge_overlap_norm_min,edge_overlap_norm_mean,tree_overlap_norm_min,tree_overlap_norm_mean,tree_overlap_norm_gini,diff_overlap_norm_min,diff_overlap_norm_mean,diff_overlap_norm_gini,diff_coord_load_gini,diff_pair_count_sampled,diff_pair_count_possible,diff_pairs_truncated,gamma_no_bias_exact_lcvar,gamma_no_bias_tropical_lcvar,gamma_no_bias_hard_root_lcvar
97,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0097_c200_seed60715,cycle_chords_n6_m20_seed3__prospective_balanced_load_0097_c200_seed60715,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0097_c200_seed60715,prospective_tree_diff_balanced_load,60715,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.75,22,0.053797468354430444,40,40.0,40,0.0,17,19.75,22,0.053797468354430444,19,15.898610432389086,3.550238802485174,3.6441732040986246,0.5615990103966363,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24687499999999998,0.8769230769230769,0.9707173148989344,0.014629353350956054,0.9017292784734645,0.96221364194847,0.008994018874722842,0.015506102500611352,79096,79096,False,,,
98,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0098_c200_seed60716,cycle_chords_n6_m20_seed3__prospective_balanced_load_0098_c200_seed60716,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0098_c200_seed60716,prospective_tree_diff_balanced_load,60716,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,19.5,22,0.0641025641025641,40,40.0,40,0.0,16,19.5,22,0.0641025641025641,19,15.898610432389086,3.550238802485174,3.728807267533816,0.5715699363756013,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24375,0.891566265060241,0.9769457572615021,0.016239391510679324,0.8972617743702082,0.9506984968588513,0.011581386685026507,0.01599774165443879,79096,79096,False,,,
99,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0099_c200_seed60717,cycle_chords_n6_m20_seed3__prospective_balanced_load_0099_c200_seed60717,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0099_c200_seed60717,prospective_tree_diff_balanced_load,60717,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,17.75,22,0.08098591549295775,40,40.0,40,0.0,15,17.75,22,0.08098591549295775,19,15.898610432389086,3.550238802485174,3.8250535719502112,0.5826375220620376,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.221875,0.868421052631579,0.9749206218853145,0.014729238529603172,0.8944263313150131,0.956274007634121,0.009673493509023245,0.016255712735387506,79096,79096,False,,,
100,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0100_c200_seed60718,cycle_chords_n6_m20_seed3__prospective_balanced_load_0100_c200_seed60718,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0100_c200_seed60718,prospective_tree_diff_balanced_load,60718,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,18.5,20,0.03378378378378377,40,40.0,40,0.0,17,18.5,20,0.03378378378378377,19,15.898610432389086,3.550238802485174,3.338317213679489,0.5235276018474413,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23125,0.875,0.9576245378782335,0.016870714272376963,0.9335506908865083,0.9651673355888981,0.007231699949057813,0.017475658779652736,79096,79096,False,,,
101,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0101_c200_seed60719,cycle_chords_n6_m20_seed3__prospective_balanced_load_0101_c200_seed60719,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0101_c200_seed60719,prospective_tree_diff_balanced_load,60719,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,19,19.75,21,0.02215189873417711,40,40.0,40,0.0,19,19.75,21,0.02215189873417711,19,15.898610432389086,3.550238802485174,3.8235617856944604,0.5824681124324581,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.24687499999999998,0.8674698795180723,0.9694855870004986,0.01660756615484482,0.9011329755515802,0.9583191388154453,0.010990994086229833,0.014850953014184265,79096,79096,False,,,
102,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0102_c200_seed60720,cycle_chords_n6_m20_seed3__prospective_balanced_load_0102_c200_seed60720,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0102_c200_seed60720,prospective_tree_diff_balanced_load,60720,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,14,17.5,21,0.07857142857142851,40,40.0,40,0.0,14,17.5,21,0.07857142857142851,19,15.898610432389086,3.550238802485174,3.826690897549064,0.5828233833349402,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.21875,0.91,0.9719117743324852,0.013020959752985117,0.9091755938518864,0.9589155069137739,0.009507342142072828,0.017359149547566677,79096,79096,False,,,
103,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0103_c200_seed60721,cycle_chords_n6_m20_seed3__prospective_balanced_load_0103_c200_seed60721,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0103_c200_seed60721,prospective_tree_diff_balanced_load,60721,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,20.0,23,0.06875000000000009,40,40.0,40,0.0,17,20.0,23,0.06875000000000009,19,15.898610432389086,3.550238802485174,3.8306330795193486,0.5832705547051835,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.25,0.868421052631579,0.9669042808379267,0.013217953162934615,0.9175593851886353,0.9617577594725356,0.007899535860494522,0.01459160629126921,79096,79096,False,,,
104,1,low_tree_diff_comparison_overlap_balanced_load,3,balanced_load,low,cycle_chords_n6_m20_seed3__prospective_balanced_load_0104_c200_seed60722,cycle_chords_n6_m20_seed3__prospective_balanced_load_0104_c200_seed60722,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0104_c200_seed60722,prospective_tree_diff_balanced_load,60722,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,masks/cycle_chords_n6_m20_seed3__prospective_balanced_load_0104_c200_seed60722.json,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,18.5,20,0.04054054054054057,40,40.0,40,0.0,17,18.5,20,0.04054054054054057,19,15.898610432389086,3.550238802485174,3.730954637188485,0.5718199687035227,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23125,0.85625,0.9717655545427322,0.01836317363620177,0.8647725508461419,0.9496987848141067,0.010053302286224364,0.018016305178527814,79096,79096,False,-1.8341738347858902,-2.1533583079865957,-1.478197642151695
105,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0105_c200_seed60723,cycle_chords_n6_m20_seed3__prospective_balanced_load_0105_c200_seed60723,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0105_c200_seed60723,prospective_tree_diff_balanced_load,60723,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,18.0,20,0.04166666666666674,40,40.0,40,0.0,16,18.0,20,0.04166666666666674,19,15.898610432389086,3.550238802485174,3.2811414021813987,0.5160249468943813,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.22499999999999998,0.8769230769230769,0.9622682377197725,0.017015496388617768,0.927961496662009,0.9623662788083186,0.00760204910999529,0.014738322328197606,79096,79096,False,,,
106,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0106_c200_seed60724,cycle_chords_n6_m20_seed3__prospective_balanced_load_0106_c200_seed60724,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0106_c200_seed60724,prospective_tree_diff_balanced_load,60724,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,19,19.25,20,0.009740259740259827,40,40.0,40,0.0,19,19.25,20,0.009740259740259827,19,15.898610432389086,3.550238802485174,3.8134392016781393,0.5813168267477623,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.2,0.24062500000000003,0.85,0.9643691485323886,0.015378845665417806,0.9308288610614192,0.9621649336512155,0.007398787143127361,0.01568743886035695,79096,79096,False,,,
107,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0107_c200_seed60725,cycle_chords_n6_m20_seed3__prospective_balanced_load_0107_c200_seed60725,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0107_c200_seed60725,prospective_tree_diff_balanced_load,60725,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.0,21,0.046052631578947345,40,40.0,40,0.0,17,19.0,21,0.046052631578947345,19,15.898610432389086,3.550238802485174,3.7415656573633607,0.573053370668345,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23750000000000002,0.8554216867469879,0.9687078829403308,0.01821666524123633,0.8994523548740416,0.957014170751358,0.009188049821544642,0.011732066978478839,79096,79096,False,,,
108,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0108_c200_seed60726,cycle_chords_n6_m20_seed3__prospective_balanced_load_0108_c200_seed60726,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0108_c200_seed60726,prospective_tree_diff_balanced_load,60726,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,17.75,19,0.045774647887323994,40,40.0,40,0.0,15,17.75,19,0.045774647887323994,19,15.898610432389086,3.550238802485174,3.778356087086938,0.5773028851288142,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.22187500000000002,0.8734939759036144,0.9748949621444618,0.011004677465555002,0.9028026237328562,0.9516045412836099,0.011373633924686821,0.012978169326241185,79096,79096,False,,,
109,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0109_c200_seed60727,cycle_chords_n6_m20_seed3__prospective_balanced_load_0109_c200_seed60727,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0109_c200_seed60727,prospective_tree_diff_balanced_load,60727,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,19.75,21,0.034810126582278444,40,40.0,40,0.0,18,19.75,21,0.034810126582278444,19,15.898610432389086,3.550238802485174,3.2532242706955823,0.512314003696303,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.246875,0.8846153846153846,0.967444301497488,0.017538524125984,0.9167561121049493,0.9606650735346549,0.008456812050829043,0.021908588591342593,79096,79096,False,,,
110,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0110_c200_seed60728,cycle_chords_n6_m20_seed3__prospective_balanced_load_0110_c200_seed60728,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0110_c200_seed60728,prospective_tree_diff_balanced_load,60728,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,18.5,21,0.054054054054053946,40,40.0,40,0.0,16,18.5,21,0.054054054054053946,19,15.898610432389086,3.550238802485174,3.2373957749491726,0.5101957955933807,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23125,0.8875,0.9681965615498432,0.016734338637477864,0.8924080111783884,0.9626042850054919,0.007345332965432494,0.019628844155050063,79096,79096,False,,,
111,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0111_c200_seed60729,cycle_chords_n6_m20_seed3__prospective_balanced_load_0111_c200_seed60729,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0111_c200_seed60729,prospective_tree_diff_balanced_load,60729,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,20.0,22,0.050000000000000044,40,40.0,40,0.0,17,20.0,22,0.050000000000000044,19,15.898610432389086,3.550238802485174,3.8276347992234974,0.5829304943482373,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24999999999999997,0.8554216867469879,0.9661703917559578,0.01749826017391043,0.898747763864043,0.9588650999287717,0.009142172312606167,0.014152088683051955,79096,79096,False,,,
112,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0112_c200_seed60730,cycle_chords_n6_m20_seed3__prospective_balanced_load_0112_c200_seed60730,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0112_c200_seed60730,prospective_tree_diff_balanced_load,60730,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,17.5,20,0.05714285714285716,40,40.0,40,0.0,15,17.5,20,0.05714285714285716,19,15.898610432389086,3.550238802485174,3.223226161715431,0.508290779399724,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.21875,0.8769230769230769,0.9749954067281271,0.015594752532914535,0.9068467629250117,0.9561794585595821,0.008950371185770578,0.016231046710687203,79096,79096,False,,,
113,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0113_c200_seed60731,cycle_chords_n6_m20_seed3__prospective_balanced_load_0113_c200_seed60731,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0113_c200_seed60731,prospective_tree_diff_balanced_load,60731,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,18.5,21,0.06756756756756754,40,40.0,40,0.0,15,18.5,21,0.06756756756756754,19,15.898610432389086,3.550238802485174,3.2312496988368937,0.5093705199603445,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23125,0.8538461538461538,0.9608324456310396,0.02306859288494656,0.9320214669051878,0.9610466246063161,0.007951169861906582,0.013599539159941276,79096,79096,False,,,
114,1,low_tree_diff_comparison_overlap_balanced_load,4,balanced_load,low,cycle_chords_n6_m20_seed3__prospective_balanced_load_0114_c200_seed60732,cycle_chords_n6_m20_seed3__prospective_balanced_load_0114_c200_seed60732,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0114_c200_seed60732,prospective_tree_diff_balanced_load,60732,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,masks/cycle_chords_n6_m20_seed3__prospective_balanced_load_0114_c200_seed60732.json,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,19.5,23,0.05128205128205132,40,40.0,40,0.0,18,19.5,23,0.05128205128205132,19,15.898610432389086,3.550238802485174,3.8746092544263457,0.5882279114350928,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.24375,0.8736842105263158,0.9601813313476578,0.017867141661536134,0.8674118925632666,0.9620471021533805,0.00908288982721639,0.016405600391293573,79096,79096,False,-3.9564004385610794,-2.6527635110889376,-1.6204663030030306
115,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0115_c200_seed60733,cycle_chords_n6_m20_seed3__prospective_balanced_load_0115_c200_seed60733,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0115_c200_seed60733,prospective_tree_diff_balanced_load,60733,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.25,21,0.04220779220779214,40,40.0,40,0.0,17,19.25,21,0.04220779220779214,19,15.898610432389086,3.550238802485174,3.8057530535614807,0.5804406045093258,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.240625,0.8923076923076924,0.9614363810674548,0.014470348132535893,0.9121049493142517,0.9629636994712051,0.007413879604263984,0.013452536530936587,79096,79096,False,,,
116,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0116_c200_seed60734,cycle_chords_n6_m20_seed3__prospective_balanced_load_0116_c200_seed60734,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0116_c200_seed60734,prospective_tree_diff_balanced_load,60734,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,18.25,20,0.03082191780821919,40,40.0,40,0.0,17,18.25,20,0.03082191780821919,19,15.898610432389086,3.550238802485174,3.622737837640347,0.559036907099486,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.228125,0.868421052631579,0.9688150148248189,0.019711521558960943,0.9013364779874213,0.955752905295511,0.009691811980612641,0.014642887166788965,79096,79096,False,,,
117,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0117_c200_seed60735,cycle_chords_n6_m20_seed3__prospective_balanced_load_0117_c200_seed60735,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0117_c200_seed60735,prospective_tree_diff_balanced_load,60735,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,13,17.5,20,0.08571428571428563,40,40.0,40,0.0,13,17.5,20,0.08571428571428563,19,15.898610432389086,3.550238802485174,3.627351235612871,0.5595896102545692,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.21875,0.868421052631579,0.9642476529346129,0.01963588655061499,0.9136553369111509,0.9582075466551597,0.008814868693936218,0.013536221417216776,79096,79096,False,,,
118,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0118_c200_seed60736,cycle_chords_n6_m20_seed3__prospective_balanced_load_0118_c200_seed60736,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0118_c200_seed60736,prospective_tree_diff_balanced_load,60736,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,19.25,21,0.04870129870129869,40,40.0,40,0.0,16,19.25,21,0.04870129870129869,19,15.898610432389086,3.550238802485174,3.519782235071789,0.5465157950030713,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.240625,0.8795180722891566,0.9695099030145548,0.015702726662386368,0.910912343470483,0.9579950796452995,0.0088581379168029,0.01658781563340672,79096,79096,False,,,
119,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0119_c200_seed60737,cycle_chords_n6_m20_seed3__prospective_balanced_load_0119_c200_seed60737,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0119_c200_seed60737,prospective_tree_diff_balanced_load,60737,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,17.75,22,0.08098591549295775,40,40.0,40,0.0,15,17.75,22,0.08098591549295775,19,15.898610432389086,3.550238802485174,3.344508653693165,0.5243323239981237,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.221875,0.8692307692307693,0.9727373194701885,0.015079770794916625,0.9113893858079904,0.9551945114033954,0.009767356065247146,0.019137911928344353,79096,79096,False,,,
